block_num,tx_hash,from,to,detect_time,attack_signals,selector,has_asset_impact
25954193,0x14a5359b1c857d21c205fcbe847bd1db7b00410658adcce5752d60449a48b2f4,0x1c08c4da1157cf75ae111b2f551ec581064c7e5e,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,2026-09-11T21:00:09,complex_trace;high_gas_used_context,0x8ad4633f,false
25954193,0x4ab0b817ca8408c3da8802992c5a8aa200c2a5632ca725e7d0fc7b253f105905,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-11T21:00:09,selfdestruct_context,0x6aa3f55b,true
25954193,0x71e413b35a22a69f4d1f5a61346294102b94a929b8a7fa085d7288de1613500c,0x14c908a60c2e4e6bda83a75b46c5a2673a340724,0x556b9306565093c855aea9ae92a594704c2cd59e,2026-09-11T21:00:09,dense_internal_fund_flow;large_erc20_asset_flow,0x219f5d17,true
25954193,0x8abf65be24a2ef5aa7f08c2e1c2c14da80edca3de15105ff74a234991d2b6557,0x5e8b11492066bb133cba52782a23f160adb04fbf,0x8278da54b4a47c0f6f4a0a4b00b6f31678f30181,2026-09-11T21:00:09,privileged_execution_context;complex_trace,0x78920554,false
25954193,0x92266155329c867ee6fb059d67be77dfcb09e1f8780526beec01b183a7c74618,0xafce040b51e28568cb7e558fdc578dc2e4180536,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2026-09-11T21:00:09,dense_internal_fund_flow;large_erc20_asset_flow;complex_trace,0x3593564c,true
25954193,0x5205dbdb58b4c3820fcb4aef7752e72bca45ea12001fd8df0535d1c1a19dc604,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-11T21:00:10,selfdestruct_context,0x6aa3f55b,true
25954193,0x7abb2c54a5f990ea2babe13b6c037bd12d1588ac68ea8d12baaa3ecbd1ebee88,0xf70da97812cb96acdf810712aa562db8dfa3dbef,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,2026-09-11T21:00:10,dense_internal_fund_flow;complex_trace;high_gas_used_context;token_activity_burst,0xcd6e13f7,true
25954193,0xfddf435505c4a399360b748bc228e312602d25871f9d0ab3b1d4f0f14fd3a54b,0x4337003fcd2f56de3977ccb806383e9161628d0e,0x4337084d9e255ff0702461cf8895ce9e3b5ff108,2026-09-11T21:00:10,dense_internal_fund_flow;complex_trace;high_gas_used_context,0x765e827f,true
25954194,0x09751bcd5488b0fbc12cd48226c328125da184349b5a233eec36467346a8ab88,0xdc6d1ddb5d4e165a2a40cc04575f808def85dfb6,0x824a78cd1c450e80f9d4744707fe29b8e0f7e0f5,2026-09-11T21:00:11,large_erc20_asset_flow;complex_trace,0xcd601439,true
25954194,0x21dae7402850ffc628382cdc777bc9e674326932e0596e899e01deeb8feb2bf3,0x3eff3dc5a4f5c65d28e88dc8fd22800979c9e7c6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,2026-09-11T21:00:11,large_erc20_asset_flow,0x00000069,true
25954194,0x218fece462559122926f24c4b7ab48a4055fb224fd816b91388804bf3cfeab36,0xf07b4d27cae6571857e51ab3fb209f5226de2d88,0x06cff7088619c7178f5e14f0b119458d08d2f5ef,2026-09-11T21:00:41,large_erc20_asset_flow;complex_trace,0x99999999,true
25954194,0x385ebda88401852f0794029c681a8a147fa35d0662c037fc147098f21e08f729,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-11T21:00:41,selfdestruct_context,0x6aa3f567,true
25954194,0x3e80d6a2ea76a35c5e3101e35661e9b085a85d062dad7bb47ad3f4081a24d95a,0xf4999a598158e176396deffd9271d8df92023d7a,0x3d90f66b534dd8482b181e24655a9e8265316be9,2026-09-11T21:00:41,complex_trace;high_gas_used_context;token_activity_burst;approval_burst,0x47ee97ff,true
25954194,0x42148dd168022e7a2404bc97fafccccf4cc4534c9593253724ed568c36adbf0e,0x59cadf9199248b50d40a6891c9e329ea13a88d31,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-11T21:00:41,selfdestruct_context,0x6aa3f567,true
25954194,0x74944c9ae7df7adc8c99697f64a2fe8f7a20e7d04e6adaf9702fe63f622e3730,0xf733f03f1d8d82a381de629b82c8b64d630e6355,0x0439e60f02a8900a951603950d8d4527f400c3f1,2026-09-11T21:00:41,complex_trace;high_gas_used_context;token_activity_burst,0x3ce33bff,false
25954194,0x9f948a3a09cdfa358b7491f53157d278e68cb69423bbc1aae5161f93237bb42f,0x53706e1a50e21d81f4e85f2aa69633ae4a869017,0xb68e250a2458f2da2a48d1e5e3f7fe9883c4b9b6,2026-09-11T21:00:41,large_erc20_asset_flow;complex_trace;high_gas_used_context,0x67e9afb8,true
25954194,0x9fdd0c3c3b7605a777a860d625451ee209a8e2a075a7916564e52d9a74b380e0,0xbee82923a152d4044a045110adca4db95b050009,0xbee3211ab312a8d065c4fef0247448e17a8da000,2026-09-11T21:00:41,large_erc20_asset_flow;complex_trace,0x4cf3fe9c,true
