block_num,tx_hash,from,to,detect_time,attack_signals,selector,has_asset_impact
25997874,0x043dfa19a21e64e54b2426726c74be2441fb3fbbf8b656adb9861dcdab4bbd4f,0xf335d074b347231854a66fc990c51c305bf68fe2,0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,2026-09-17T23:00:39,dense_internal_fund_flow,0x13d98d13,true
25997874,0x5ec9fd26a40c23c6b2d995ec09f125ba13659ac9703b2fefce6daef1019ff4e1,0x1fa34cbc70df96ee00cd107f80cec09068db829c,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,2026-09-17T23:01:09,large_erc20_profit_to_sender;large_erc20_asset_flow;complex_trace;high_gas_used_context,0xe21fd0e9,true
25997874,0x7dc72d8991de7d234f60e8be0e8bddd64e4889bd0c40c8e5b87e73f22a461a61,0xfb74767c1ce1aada0a0e114441173b57f8c1571b,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:09,selfdestruct_context,0x6aabfc37,true
25997874,0x9d6da0fbf5cd7051201a427bd7b703f7767e316f73be048180723601224c002d,0xfb74767c1ce1aada0a0e114441173b57f8c1571b,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:09,selfdestruct_context,0x6aabfc37,true
25997874,0xb31ee335fb965d2240773984b43f5bdc4fa7c5b4bd505c96f4ad143a898300de,0xfb74767c1ce1aada0a0e114441173b57f8c1571b,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:09,selfdestruct_context,0x6aabfc37,true
25997874,0xb4d84572ec1d5bc0eb830899a5f7ef5c87f8a36f302a96494251f0522cae6047,0xc6d6d290e1b2f84069c40ca6160f4a02f4d29fbf,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,2026-09-17T23:01:09,dense_internal_fund_flow;large_erc20_asset_flow;complex_trace,0x1794958f,true
25997874,0xc2dfb75ea7c1d4b55886bf551753164eb8017d01ebad50d633dc405e57ce2eaa,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0x6c96de32cea08842dcc4058c14d3aaad7fa41dee,2026-09-17T23:01:09,large_erc20_asset_flow;complex_trace,0xc7c7f5b3,true
25997874,0xedf15cecd3be433694c5b8e0507f1f467b53bba29206ac04d0de14c611fcb032,0xfb74767c1ce1aada0a0e114441173b57f8c1571b,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:09,selfdestruct_context,0x6aabfc37,true
25997875,0x05ea36a00badf1666df9f25da13635216977b373198c744b267474dae13325af,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2026-09-17T23:01:42,large_erc20_asset_flow;complex_trace;token_activity_burst,0xca350aa6,true
25997875,0x0667e5fa5fed89e84953e21de565e6295aafa6515349990fd6aa9adc5d564f50,0x5b43453fce04b92e190f391a83136bfbecedefd1,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,2026-09-17T23:01:42,dense_internal_fund_flow;large_erc20_asset_flow,0x000000cc,true
25997875,0x557f2b7b82957ae6155a34db529080b8d3e1ae3c7b1517e75b54d297d4b0dd3d,0x5b43453fce04b92e190f391a83136bfbecedefd1,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,2026-09-17T23:01:42,repeated_internal_token_drain;dense_internal_fund_flow;complex_trace;high_gas_used_context;token_activity_burst;repeated_risky_internal_calls,0x000000c3,true
25997875,0x7d18e1f280bdb47ee6b1fe6495715cd1fed40694d2f4a2176e85672c672cab54,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2026-09-17T23:01:42,dense_internal_fund_flow,0x1a1da075,true
25997875,0x27c75dcc82e793ba4d93d9b2cf3075284a04e303cd219d8d9c7a13d11288aa95,0x43370108f30ee5ed54a9565f37af3be8502903f5,0x0000000071727de22e5e9d8baf0edac6f37da032,2026-09-17T23:01:43,privileged_execution_context;complex_trace,0x765e827f,false
25997875,0xb0b2df87e4bb0d2e91962970e8e70d9b4fc499a2edd4e20c3ac7856c95b269fe,0x9fc3da866e7df3a1c57ade1a97c9f00a70f010c8,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:43,selfdestruct_context,0x6aabfc43,true
25997876,0x117ac59464d5093843f3b7fda8ef2f36a0179e7ac579e2827bf594fe7f76a82a,0x654fae4aa229d104cabead47e56703f58b174be4,0x000000000035b5e5ad9019092c665357240f594e,2026-09-17T23:01:45,large_erc20_asset_flow;complex_trace,0x00000004,true
25997876,0x4830ac736e4b04c89ea78a21c599dfc3ca3429c2440ac00c2d01c6834a9e8c47,0x654fae4aa229d104cabead47e56703f58b174be4,0x000000000035b5e5ad9019092c665357240f594e,2026-09-17T23:01:45,large_erc20_asset_flow;complex_trace,0x00000004,true
25997876,0x09ecee795e035508b3091d3a1f6fd011336cbb39df35ba9e321022deba160518,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:46,selfdestruct_context,0x6aabfc4f,true
25997876,0x27c97a68697cdfec6f35275622827e37dbbb758ad6b20f0fc00eca7d31ba5687,0xc6acbee42e9e323140c1ed060c2f6ea9cc3b4b75,0x7c5a71c9fefbc7691f9d4ac7baf70c743792f716,2026-09-17T23:01:46,selfdestruct_context,0xf3fef3a3,false
25997876,0x693e92e330876424789bd2ae5ceb9c43a937727217bfcfad98dd23281415cc6c,0x50bf934781f63028c5c8ef49c4affe19a86d99b6,0x8d04cc7e86e687854eb41d9d43512b655b93184b,2026-09-17T23:01:46,complex_trace;selfdestruct_context,0x3c12d3d0,false
25997876,0xb58edd5f615225292988bd18bec5e3712b8d38ae95e4eba251c2d140bd05f5f6,0x1e5788cd49fcc89645f66b9345ceb7cc430b252e,0x045f6313d8870230b0217fc5773a0b479ada3e32,2026-09-17T23:01:46,large_erc20_asset_flow,0x82ad56cb,true
25997876,0xbbf7a764c4f3f22693ec6410533cfc303722cf745e01a1081c243ede6105959c,0x124ce844fab46dc12183dc35c82ccc9bc83fddd5,0x95480d3f27658e73b2785d30beb0c847d78294c7,2026-09-17T23:01:46,large_erc20_asset_flow;complex_trace;high_gas_used_context;token_activity_burst,0x13d79a0b,true
25997876,0xc9a6d48eb77c5eb97da47c39548bfa62dedd2d27279bf365124759a9b5ad4d8b,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:46,selfdestruct_context,0x6aabfc4f,true
25997876,0xca9b76d7b42829f8fa50545957420d7f377e881a5b144a4f31679335dc75eed4,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:46,selfdestruct_context,0x6aabfc4f,true
25997876,0xd0ca50e0b73669aca866bea24aa651cb5bb21f30cbd2f3427c38233cd64cbf76,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:46,selfdestruct_context,0x6aabfc4f,true
25997877,0xc933b7f731f3434c0d50e52e388137aeee06e26b43ca5f7578593ee9c759ae3e,0x41bd1ba4a70a6946ade43cfe4f7ebcc7dfd45697,0xb022e6837a9d40a8c4fecf0f280942738185e403,2026-09-17T23:01:48,dense_internal_fund_flow;complex_trace;high_gas_used_context;token_activity_burst;approval_burst,0x601881f3,true
25997877,0xde2f7984f75314dda88f25a47e83b39849203f0dc1e9837caddf3fe238496b6a,0x2928da96df1b2da1331f214b9afd57d014e5bff8,0x881d40237659c251811cec9c364ef91dc08d300c,2026-09-17T23:01:48,dense_internal_fund_flow;complex_trace,0x5f575529,true
25997877,0x318360911f9250497adee82fb5974d4151075353f9e61bd0f0ee7341799558e4,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:51,selfdestruct_context,0x6aabfc5b,true
25997877,0x360091d2f2ec6defe976aab927995c2a6bd95ce85acd1bdef2d6112602f95e5e,0x2ee7a685bedf18bb2667e4cd7848595e92d68587,0x0000000000001ff3684f28c67538d4d072c22734,2026-09-17T23:01:51,large_erc20_profit_to_sender;large_erc20_asset_flow;complex_trace;high_gas_used_context;token_activity_burst,0x2213bc0b,true
25997877,0x682ff207f1e88b94343c1f387f11d6b071c7e411d4ccb99f2e74ac28d7cb228d,0x20d325dc040c6bb4517afb0a3a364b959095dd71,0xb3f387c9bd68354cf5a331190fb939cb41b30322,2026-09-17T23:01:51,privileged_execution_context;complex_trace;high_gas_used_context,0xc6fe8747,false
25997877,0x81d6c9c2ee261e50478f6dc5d572f4561e1a05b4735e3b324cb1bb5510799853,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:51,selfdestruct_context,0x6aabfc5b,true
25997877,0x8610bd9a5cf6002ab0458d4465f753f5f684e41e6f52b18a9367598479b25592,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:01:51,selfdestruct_context,0x6aabfc5b,true
25997878,0xcf4ea79f05cf0b06f85cb83e6ea975d19f3fa9f6e9ad852e8c86c445a35d73b5,0xf70da97812cb96acdf810712aa562db8dfa3dbef,0xccc88a9d1b4ed6b0eaba998850414b24f1c315be,2026-09-17T23:02:55,dense_internal_fund_flow;complex_trace,0x0a2b8f36,true
25997878,0x25d5348eab6502c74285dcf10e854e0c68e85be27ec3b902c69398a71a3cf5c9,0x7afd9565ad733484a5de94b36ef2bb96a04c1aec,0x888888888889758f76e7103c6cbf23abbf58f946,2026-09-17T23:02:58,large_erc20_asset_flow;complex_trace,0xc81f847a,true
25997878,0x4dab64360679ad23ef7c2229d0ec5cbac69f5920c2f9878fba7262c2d88a4e20,0x396343362be2a4da1ce0c1c210945346fb82aa49,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:02:58,selfdestruct_context,0x6aabfc67,true
25997878,0x57cb350064343968ac3818a5c8da3278a16a46c4d543b1e434bb12c57d903448,0x396343362be2a4da1ce0c1c210945346fb82aa49,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-17T23:02:58,selfdestruct_context,0x6aabfc67,true
